Resume ID,Job Title,Match Score,Matched Skills,Missing Skills
0_r1,Machine Learning,51.72,"['Java', 'C++', 'Machine Learning']","['SQL', 'AWS', 'Kubernetes', 'Linux', 'MongoDB', 'MySQL', 'R']"
0_r1,Django Developer,51.71,"['Python', 'Java', 'Machine Learning']","['SQL', 'AWS', 'Git', 'Flask', 'Django', 'MongoDB', 'MySQL', 'R']"
0_r1,Manufacturing Data Analyst,51.69,['Python'],"['SQL', 'AWS', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Node js developer,51.68,['Java'],"['SQL', 'Git', 'MongoDB', 'R']"
0_r1,Data Analyst (Texas Residency Required),51.62,[],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,Software Engineer,51.61,"['Python', 'Java', 'Hadoop', 'Spark']","['SQL', 'AWS', 'Linux', 'Git', 'ETL', 'R']"
0_r1,Software Engineer,51.61,"['Python', 'Java']","['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Data Analyst,51.58,['Python'],['R']
0_r1,Backend Developer,51.57,['Java'],"['Docker', 'Kubernetes', 'R']"
0_r1,Data Analyst - CorpTech Analytics,51.56,['Python'],"['SQL', 'AWS', 'Git', 'Tableau', 'ETL', 'R']"
0_r1,"Research Data Analyst, Rheumatology",51.55,"['Python', 'Java']","['SQL', 'AWS', 'Git', 'Excel', 'Django', 'MySQL', 'R']"
0_r1,DevOps Engineer,51.52,['Python'],"['Linux', 'R']"
0_r1,Senior Data Analyst,51.5,[],"['SQL', 'AWS', 'Excel', 'Tableau', 'R']"
0_r1,Software Engineer,51.5,[],"['Git', 'Excel', 'R']"
0_r1,Node js developer,51.49,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'MongoDB', 'R']"
0_r1,Machine Learning,51.48,"['Python', 'Machine Learning', 'Spark']","['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,DevOps Engineer,51.48,"['Python', 'Java', 'C++']","['Docker', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Data Analyst,51.47,['Python'],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,Data Analyst,51.46,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,DevOps Engineer,51.44,"['Python', 'Java']","['SQL', 'AWS', 'Kubernetes', 'Linux', 'Git', 'MongoDB', 'R']"
0_r1,Machine Learning,51.44,"['Python', 'Machine Learning', 'Spark']","['TensorFlow', 'Linux', 'Git', 'ETL', 'R']"
0_r1,Database Administrator,51.44,['Python'],"['SQL', 'Linux', 'Excel', 'Tableau', 'R']"
0_r1,DevOps Engineer,51.43,[],"['AWS', 'Docker', 'Excel', 'R']"
0_r1,DevOps Engineer,51.41,[],"['Docker', 'Kubernetes', 'Linux', 'Git', 'MongoDB', 'R']"
0_r1,Systems Administrator,51.41,[],"['Excel', 'R']"
0_r1,Software Engineer,51.4,['Java'],"['SQL', 'AWS', 'Git', 'R']"
0_r1,Database Administrator,51.4,['Python'],"['SQL', 'AWS', 'Linux', 'Excel', 'MySQL', 'R']"
0_r1,Database Administrator,51.39,[],['R']
0_r1,Node js developer,51.37,['Java'],"['Git', 'R']"
0_r1,Database Administrator,51.36,[],"['SQL', 'AWS', 'MySQL', 'ETL', 'R']"
0_r1,PHP Developer,51.33,['Java'],"['SQL', 'AWS', 'Git', 'MySQL', 'R']"
0_r1,Node js developer,51.32,['Java'],"['SQL', 'AWS', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Senior Software Engineer,51.27,[],"['SQL', 'Linux', 'Git', 'R']"
0_r1,Django Developer,51.22,"['Python', 'Java']","['SQL', 'Django', 'MySQL', 'R']"
0_r1,Machine Learning,51.21,"['Python', 'Java', 'Machine Learning', 'Spark']","['Deep Learning', 'TensorFlow', 'PyTorch', 'R']"
0_r1,DevOps Engineer,51.21,['Java'],"['AWS', 'Docker', 'Kubernetes', 'Git', 'R']"
0_r1,Java Developer,51.2,['Java'],"['SQL', 'AWS', 'Docker', 'Excel', 'MongoDB', 'R']"
0_r1,DevOps Engineer,51.2,[],"['SQL', 'AWS', 'Docker', 'Linux', 'MySQL', 'R']"
0_r1,Machine Learning,51.15,['Python'],"['SQL', 'Deep Learning', 'TensorFlow', 'PyTorch', 'R']"
0_r1,Senior Data Analyst,51.13,[],"['SQL', 'Excel', 'R']"
0_r1,Systems Administrator,51.1,[],"['AWS', 'Git', 'R']"
0_r1,Backend Developer,51.09,['Java'],"['SQL', 'AWS', 'Linux', 'MySQL', 'R']"
0_r1,Django Developer,51.08,"['Python', 'Java']","['Git', 'Django', 'R']"
0_r1,Machine Learning,51.02,"['Python', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'PyTorch', 'R']"
0_r1,Junior Business Analyst,50.94,[],"['SQL', 'Power BI', 'Excel', 'Tableau', 'MySQL', 'R']"
0_r1,Entry Level Business Analyst,50.93,[],['R']
0_r1,Node js developer,50.89,[],"['Excel', 'MongoDB', 'R']"
0_r1,Node js developer,50.85,['Java'],"['SQL', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,Software Engineer,50.82,"['Machine Learning', 'Hadoop', 'Spark']","['SQL', 'Git', 'Excel', 'R']"
0_r1,DevOps Engineer,50.8,['Python'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,DevOps Engineer,50.72,['Python'],"['SQL', 'AWS', 'Docker', 'Linux', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Django Developer,50.72,"['Python', 'Java']","['SQL', 'AWS', 'Git', 'Excel', 'Django', 'MongoDB', 'MySQL', 'R']"
0_r1,PHP Developer,50.72,['Java'],"['SQL', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,Software Engineer,50.68,"['Python', 'Java']","['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,Node js developer,50.66,['Java'],"['SQL', 'R']"
0_r1,Full Stack Developer,50.62,[],"['AWS', 'Git', 'Excel', 'R']"
0_r1,DevOps Engineer,50.59,[],"['AWS', 'Linux', 'Git', 'R']"
0_r1,Software Engineer,50.53,"['Python', 'Java', 'C++']","['AWS', 'Docker', 'Excel', 'R']"
0_r1,PHP Developer,50.52,"['Python', 'Java']",['R']
0_r1,Database Administrator,50.52,[],"['SQL', 'Linux', 'MongoDB', 'R']"
0_r1,Node js developer,50.51,[],"['SQL', 'AWS', 'Docker', 'Git', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,Machine Learning,50.51,[],"['Git', 'R']"
0_r1,Data Systems Analyst,50.5,[],"['AWS', 'Excel', 'R']"
0_r1,Business Analyst,50.5,"['Python', 'Machine Learning']","['SQL', 'AWS', 'Git', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,DevOps Engineer,50.47,[],"['AWS', 'Linux', 'Git', 'R']"
0_r1,Java Developer,50.45,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'R']"
0_r1,Healthcare Data Analyst III (Remote capable),50.43,[],"['SQL', 'Excel', 'R']"
0_r1,Data Analyst,50.42,"['Python', 'Machine Learning']","['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Data Analyst,50.41,['Python'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Machine Learning,50.41,[],"['Excel', 'R']"
0_r1,Database Administrator,50.38,['Python'],"['SQL', 'AWS', 'Git', 'MySQL', 'R']"
0_r1,Machine Learning,50.38,['Python'],"['AWS', 'Docker', 'Excel', 'NLP', 'Flask', 'R']"
0_r1,Backend Developer,50.37,['Java'],"['SQL', 'Docker', 'Kubernetes', 'R']"
0_r1,Senior Data Analyst,50.35,"['Python', 'Machine Learning']","['SQL', 'Git', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Django Developer,50.35,['Python'],"['SQL', 'Linux', 'Git', 'Excel', 'Flask', 'Django', 'R']"
0_r1,Full Stack Developer,50.33,['Java'],"['SQL', 'Git', 'R']"
0_r1,DevOps Engineer,50.32,"['Python', 'Java', 'C++']","['Docker', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Node js developer,50.31,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'MongoDB', 'R']"
0_r1,Node js developer,50.31,['Java'],"['SQL', 'AWS', 'R']"
0_r1,"Remote - Release Project Manager - San Diego, CA or North Carolina",50.29,[],['R']
0_r1,Node js developer,50.26,['Java'],"['Git', 'R']"
0_r1,Full Stack Developer,50.24,[],"['AWS', 'Git', 'Excel', 'R']"
0_r1,Node js developer,50.22,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Node js developer,50.21,['Java'],"['Git', 'R']"
0_r1,Clinical Informatics Analyst (Data Analyst Experience) - REMOTE,50.2,[],"['SQL', 'Power BI', 'ETL', 'R']"
0_r1,DevOps Engineer,50.2,['Python'],"['AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,Java Developer,50.2,"['Java', 'Hadoop']","['SQL', 'AWS', 'Excel', 'MongoDB', 'R']"
0_r1,Data Specialist,50.17,[],['R']
0_r1,Machine Learning,50.11,"['Python', 'Java', 'C++', 'Machine Learning']",['R']
0_r1,Full Stack Developer,50.1,[],"['AWS', 'Docker', 'R']"
0_r1,Machine Learning,50.1,"['Python', 'Machine Learning']","['TensorFlow', 'R']"
0_r1,Machine Learning,50.09,['Machine Learning'],"['AWS', 'Docker', 'Linux', 'Git', 'R']"
0_r1,DevOps Engineer,50.07,[],"['AWS', 'Kubernetes', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Data Analyst,50.03,[],"['SQL', 'Excel', 'R']"
0_r1,PHP Developer,50.02,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Supply Chain Analyst - Senior,50.02,[],['R']
0_r1,Database Administrator,50.01,[],"['SQL', 'AWS', 'Linux', 'Excel', 'R']"
0_r1,Business Analyst II - Supply Chain,50.0,[],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,Machine Learning,50.0,"['Python', 'Java', 'C++', 'Machine Learning']",['R']
0_r1,Data Analyst - Business Insights,49.99,['Python'],"['SQL', 'AWS', 'Excel', 'Tableau', 'R']"
0_r1,Node js developer,49.99,['Java'],"['SQL', 'AWS', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,DevOps Engineer,49.98,[],"['AWS', 'Linux', 'R']"
0_r1,Backend Developer,49.91,['Java'],"['SQL', 'Docker', 'Git', 'R']"
0_r1,Node js developer,49.91,['Java'],"['Git', 'R']"
0_r1,Machine Learning,49.9,"['Python', 'Java', 'Machine Learning', 'Hadoop']","['TensorFlow', 'PyTorch', 'R']"
0_r1,Node js developer,49.88,['Java'],['R']
0_r1,Backend Developer,49.88,['Java'],"['SQL', 'R']"
0_r1,Backend Developer,49.86,[],['R']
0_r1,"Analyst, Demand Generation Performance",49.84,[],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Software Engineer,49.77,['Java'],"['SQL', 'Excel', 'MongoDB', 'MySQL', 'ETL', 'R']"
0_r1,Node js developer,49.75,['Java'],"['Git', 'Excel', 'R']"
0_r1,Node js developer,49.72,['Java'],"['Git', 'R']"
0_r1,Django Developer,49.69,"['Python', 'Java']","['Docker', 'Git', 'Flask', 'Django', 'R']"
0_r1,Django Developer,49.67,"['Python', 'Java']","['Excel', 'Django', 'R']"
0_r1,"Director, Strategy & Operations",49.66,[],"['SQL', 'Excel', 'R']"
0_r1,DevOps Engineer,49.65,"['Python', 'Java', 'Hadoop']","['Linux', 'R']"
0_r1,Network Administrator,49.65,"['Python', 'Java', 'C++']","['SQL', 'AWS', 'Docker', 'Kubernetes', 'Excel', 'R']"
0_r1,Technical Support Agent (Remote),49.58,[],"['Excel', 'R']"
0_r1,Database Administrator,49.57,[],['R']
0_r1,Backend Developer,49.55,"['Python', 'Java']","['SQL', 'Docker', 'Linux', 'Git', 'Django', 'MySQL', 'R']"
0_r1,Django Developer,49.55,"['Python', 'Machine Learning']","['SQL', 'Linux', 'NLP', 'Django', 'MySQL', 'R']"
0_r1,Data Analyst 1,49.54,[],"['Excel', 'Tableau', 'R']"
0_r1,DevOps Engineer,49.53,"['Python', 'Java']","['AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Wordpress Developer,49.51,['Java'],['R']
0_r1,Django Developer,49.5,"['Python', 'Java']","['SQL', 'AWS', 'Git', 'Excel', 'Django', 'MongoDB', 'MySQL', 'R']"
0_r1,"Business Analyst II, SPRS",49.47,[],"['SQL', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Java Developer,49.47,['Java'],"['Git', 'Excel', 'R']"
0_r1,Business Analyst,49.46,['Python'],"['SQL', 'Git', 'Excel', 'Tableau', 'R']"
0_r1,"Regional Sales Director, SAP - NE - United States",49.43,[],"['AWS', 'Excel', 'R']"
0_r1,Network Administrator,49.34,[],['R']
0_r1,Data Analyst (contract),49.3,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,IT Health Data Analyst II,49.28,[],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,Node js developer,49.28,['Java'],"['SQL', 'AWS', 'MongoDB', 'R']"
0_r1,Node js developer,49.26,['Java'],"['SQL', 'AWS', 'Git', 'MongoDB', 'R']"
0_r1,PHP Developer,49.26,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Node js developer,49.26,['Java'],"['Git', 'R']"
0_r1,Machine Learning,49.22,"['Python', 'Java', 'Machine Learning', 'Spark']","['SQL', 'AWS', 'Git', 'R']"
0_r1,Full Stack Developer,49.21,"['Python', 'Java', 'Machine Learning']","['AWS', 'R']"
0_r1,Data Engineer/Analyst,49.19,['Python'],"['SQL', 'AWS', 'Power BI', 'ETL', 'R']"
0_r1,Full Stack Developer,49.19,['Java'],"['SQL', 'AWS', 'Docker', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Business Data Analyst,49.18,['Python'],"['SQL', 'Git', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,DevOps Engineer,49.18,"['Python', 'Java']","['AWS', 'Docker', 'Git', 'Excel', 'R']"
0_r1,Django Developer,49.18,['Python'],"['SQL', 'AWS', 'Git', 'Excel', 'Django', 'MySQL', 'R']"
0_r1,Data Visualization Analyst,49.14,[],"['Excel', 'R']"
0_r1,JavaScript Developer,49.13,['Java'],"['Kubernetes', 'Excel', 'R']"
0_r1,Senior eCommerce Engineer,49.12,['Java'],"['Docker', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Django Developer,49.09,"['Python', 'Machine Learning']","['SQL', 'Deep Learning', 'AWS', 'Git', 'Flask', 'Django', 'R']"
0_r1,Database Administrator,49.09,[],['R']
0_r1,Database Administrator,49.08,[],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,PHP Developer,49.07,['Java'],"['SQL', 'AWS', 'Git', 'MySQL', 'R']"
0_r1,Data Research Analyst,49.06,[],"['Excel', 'R']"
0_r1,Java Developer,49.06,['Java'],"['SQL', 'Excel', 'ETL', 'R']"
0_r1,Backend Developer,49.05,[],"['AWS', 'Git', 'Django', 'R']"
0_r1,Machine Learning,49.05,"['Python', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'PyTorch', 'Docker', 'Kubernetes', 'R']"
0_r1,Data & Analytics Specialist,49.04,['Python'],"['SQL', 'AWS', 'R']"
0_r1,2025 AARC Senior Data Science Analyst,49.04,[],"['AWS', 'R']"
0_r1,Node js developer,48.98,['Java'],"['SQL', 'AWS', 'Docker', 'Linux', 'MongoDB', 'MySQL', 'R']"
0_r1,Financial Data Analyst,48.94,['Python'],"['SQL', 'AWS', 'Power BI', 'Tableau', 'R']"
0_r1,Product & Data Analyst,48.92,[],"['SQL', 'AWS', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Full Stack Developer,48.89,"['Python', 'Machine Learning']","['SQL', 'AWS', 'Docker', 'Kubernetes', 'Git', 'R']"
0_r1,DevOps Engineer,48.89,[],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'Excel', 'R']"
0_r1,Data Analyst 2,48.87,['Java'],"['Excel', 'Tableau', 'R']"
0_r1,Network Administrator,48.85,[],"['Excel', 'R']"
0_r1,Software Engineer,48.85,['Java'],"['AWS', 'Docker', 'Kubernetes', 'Git', 'R']"
0_r1,DevOps Engineer,48.84,[],"['SQL', 'AWS', 'Git', 'R']"
0_r1,Machine Learning,48.83,"['Python', 'Java', 'C++', 'Machine Learning', 'Hadoop', 'Spark']","['SQL', 'Deep Learning', 'TensorFlow', 'PyTorch', 'AWS', 'Excel', 'NLP', 'R']"
0_r1,Node js developer,48.83,[],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,Node js developer,48.83,[],"['AWS', 'Docker', 'Git', 'R']"
0_r1,Data Analyst,48.81,[],"['SQL', 'Tableau', 'ETL', 'R']"
0_r1,DevOps Engineer,48.79,[],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,JavaScript Developer,48.79,"['Java', 'Hive']","['SQL', 'Git', 'Power BI', 'Excel', 'Tableau', 'MySQL', 'ETL', 'R']"
0_r1,Database Administrator,48.77,[],['R']
0_r1,Systems Administrator,48.76,['Python'],"['AWS', 'Excel', 'R']"
0_r1,PHP Developer,48.75,['Java'],"['SQL', 'R']"
0_r1,DevOps Engineer,48.71,['Python'],"['SQL', 'AWS', 'Linux', 'Git', 'MongoDB', 'R']"
0_r1,Network Administrator,48.71,[],"['SQL', 'R']"
0_r1,Full Stack Developer,48.69,[],"['AWS', 'Docker', 'Git', 'R']"
0_r1,Business Data Analyst,48.65,[],"['SQL', 'Git', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Database Administrator,48.65,[],"['SQL', 'Excel', 'R']"
0_r1,Software Engineer,48.64,"['Python', 'Java', 'Machine Learning']","['SQL', 'Git', 'Flask', 'Django', 'MongoDB', 'R']"
0_r1,Django Developer,48.61,"['Python', 'Java']","['SQL', 'AWS', 'Django', 'R']"
0_r1,Data Analyst,48.6,['Python'],"['SQL', 'Power BI', 'Tableau', 'R']"
0_r1,DevOps Engineer,48.56,['Java'],"['AWS', 'Docker', 'Kubernetes', 'R']"
0_r1,PHP Developer,48.54,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Node js developer,48.54,[],"['SQL', 'AWS', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,Machine Learning,48.51,"['Python', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'AWS', 'Kubernetes', 'Excel', 'R']"
0_r1,Software Engineer,48.51,"['Python', 'Java', 'Hadoop']","['Excel', 'R']"
0_r1,Data Analyst,48.5,[],"['SQL', 'Tableau', 'R']"
0_r1,PHP Developer,48.49,"['Python', 'Java']","['SQL', 'Git', 'R']"
0_r1,Software Engineer,48.46,['Java'],"['AWS', 'R']"
0_r1,Database Administrator,48.46,[],"['AWS', 'Linux', 'Excel', 'R']"
0_r1,Node js developer,48.46,[],"['SQL', 'Git', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,Full Stack Developer,48.46,['Java'],"['SQL', 'AWS', 'Linux', 'MongoDB', 'R']"
0_r1,Supply Chain Data Analyst,48.44,[],"['Power BI', 'Excel', 'Tableau', 'R']"
0_r1,iOS Developer,48.43,[],"['Git', 'Excel', 'R']"
0_r1,iOS Developer,48.43,[],"['Git', 'Excel', 'R']"
0_r1,Data Analyst,48.4,['Python'],"['SQL', 'MySQL', 'R']"
0_r1,Network Administrator,48.4,[],['R']
0_r1,Operations Data Analyst,48.39,['Python'],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,"Data Analyst, Consultant-(REMOTE)",48.39,[],"['SQL', 'AWS', 'Git', 'Power BI', 'Tableau', 'R']"
0_r1,JavaScript Developer,48.37,"['Python', 'Java']","['Kubernetes', 'R']"
0_r1,Operations Data Analyst,48.36,[],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,Machine Learning,48.35,"['Python', 'Machine Learning', 'Hadoop', 'Spark', 'Hive']","['SQL', 'Deep Learning', 'TensorFlow', 'Git', 'Excel', 'NLP', 'R']"
0_r1,Software Engineer,48.34,"['Java', 'Machine Learning']","['SQL', 'MySQL', 'R']"
0_r1,Machine Learning,48.34,['Machine Learning'],['R']
0_r1,JavaScript Developer,48.34,['Java'],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,Marketing Data Analyst,48.32,[],"['Excel', 'R']"
0_r1,JavaScript Developer,48.32,['Java'],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,JavaScript Developer,48.31,['Java'],"['SQL', 'AWS', 'R']"
0_r1,Machine Learning,48.3,"['Python', 'Machine Learning']","['SQL', 'Deep Learning', 'TensorFlow', 'AWS', 'Excel', 'NLP', 'R']"
0_r1,Software Engineer,48.28,['Java'],"['AWS', 'Docker', 'Kubernetes', 'Git', 'R']"
0_r1,Django Developer,48.27,"['Python', 'Java']","['SQL', 'Linux', 'Git', 'Flask', 'Django', 'MongoDB', 'R']"
0_r1,Database Administrator,48.25,['Hadoop'],['R']
0_r1,Machine Learning,48.23,"['Python', 'Machine Learning']","['SQL', 'Excel', 'R']"
0_r1,Associate Master Data Analyst,48.22,[],"['Power BI', 'Excel', 'R']"
0_r1,Supply Chain Analyst,48.17,[],['R']
0_r1,Machine Learning,48.14,"['Python', 'Java', 'C++', 'Machine Learning', 'Hadoop', 'Spark', 'Hive']","['SQL', 'R']"
0_r1,DevOps Engineer,48.13,"['Python', 'Java', 'C++']","['Docker', 'Kubernetes', 'Excel', 'R']"
0_r1,Node js developer,48.12,['Java'],"['Git', 'R']"
0_r1,Node js developer,48.12,['Java'],"['MongoDB', 'R']"
0_r1,Software Engineer,48.07,['Java'],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Software Engineer,48.06,['Java'],"['Excel', 'R']"
0_r1,Machine Learning,48.05,"['Python', 'Machine Learning']",['R']
0_r1,Network Administrator,48.03,[],"['AWS', 'Excel', 'R']"
0_r1,Senior Data Advisor,48.02,"['Python', 'Machine Learning']","['SQL', 'Git', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Backend Developer,48.01,['Java'],"['SQL', 'AWS', 'Docker', 'MongoDB', 'R']"
0_r1,Full Stack Developer,48.0,[],['R']
0_r1,Systems administrator,48.0,[],['R']
0_r1,Machine Learning,47.99,"['Python', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'PyTorch', 'Docker', 'Kubernetes', 'R']"
0_r1,Software Engineer,47.98,"['Java', 'C++']","['AWS', 'R']"
0_r1,Java Developer,47.97,['Java'],"['SQL', 'Linux', 'Git', 'R']"
0_r1,Node js developer,47.96,['Java'],"['SQL', 'AWS', 'Docker', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,"Data Analyst, Partner Revenue Operations",47.94,[],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Full Stack Developer,47.94,['Java'],"['AWS', 'Excel', 'R']"
0_r1,Node js developer,47.93,[],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,Node js developer,47.91,['Java'],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,Full Stack Developer,47.9,"['Python', 'Java']","['SQL', 'Linux', 'Flask', 'MongoDB', 'R']"
0_r1,Software Engineer,47.89,"['Python', 'Java']","['Docker', 'Excel', 'R']"
0_r1,Machine Learning,47.86,"['Python', 'Java', 'Machine Learning', 'Hadoop', 'Spark']",['R']
0_r1,Data Analyst,47.84,['Python'],"['SQL', 'R']"
0_r1,DevOps Engineer,47.83,[],"['Git', 'R']"
0_r1,Django Developer,47.81,"['Python', 'Java']","['SQL', 'Git', 'Django', 'MongoDB', 'R']"
0_r1,Database Administrator,47.8,['Java'],"['SQL', 'Excel', 'R']"
0_r1,Network Administrator,47.77,[],"['Linux', 'R']"
0_r1,JavaScript Developer,47.75,['Java'],['R']
0_r1,DevOps Engineer,47.73,"['Python', 'Java']","['AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,Backend Developer,47.71,['Java'],"['Git', 'Excel', 'R']"
0_r1,Backend Developer,47.7,"['Python', 'Java']","['SQL', 'AWS', 'R']"
0_r1,Django Developer,47.69,['Python'],"['SQL', 'Excel', 'Django', 'R']"
0_r1,"Data Analyst / Report Writer, Associate - Power BI",47.68,[],"['SQL', 'AWS', 'Git', 'Power BI', 'R']"
0_r1,Machine Learning,47.66,"['Python', 'Java', 'Machine Learning', 'Spark']","['SQL', 'AWS', 'Linux', 'Excel', 'R']"
0_r1,Customer Service Professional (REMOTE),47.66,[],"['Git', 'Excel', 'R']"
0_r1,DevOps Engineer,47.65,"['Python', 'Java']","['Docker', 'Kubernetes', 'Linux', 'Git', 'Excel', 'R']"
0_r1,DevOps Engineer,47.65,['Python'],"['Docker', 'Kubernetes', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Lead Supply Chain Planning Analyst,47.6,[],"['AWS', 'R']"
0_r1,Business Intelligence Analyst,47.6,['Python'],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,Backend Developer,47.6,[],"['AWS', 'Docker', 'Kubernetes', 'R']"
0_r1,Network Administrator,47.58,[],['R']
0_r1,Business Development Specialist,47.58,[],"['Excel', 'R']"
0_r1,Business Analyst – Veeva RIM (Life Sciences),47.57,[],['R']
0_r1,DevOps Engineer,47.56,"['Python', 'Java']","['AWS', 'Linux', 'Git', 'R']"
0_r1,DevOps Engineer,47.54,['Python'],"['AWS', 'Kubernetes', 'Linux', 'R']"
0_r1,Tableau Data Analyst -100% Remote,47.53,[],"['Tableau', 'ETL', 'R']"
0_r1,Senior Data Analyst,47.51,['Python'],"['SQL', 'Tableau', 'R']"
0_r1,Node js developer,47.49,['Java'],"['Excel', 'MongoDB', 'R']"
0_r1,Senior Data Science Analyst,47.48,"['Python', 'Machine Learning']","['SQL', 'Power BI', 'Excel', 'Tableau', 'NLP', 'R']"
0_r1,Technical Support Agent,47.48,['Java'],"['Excel', 'R']"
0_r1,Machine Learning,47.46,['Python'],"['SQL', 'AWS', 'Linux', 'Excel', 'Tableau', 'R']"
0_r1,Full Stack Developer,47.45,"['Python', 'Java']","['SQL', 'Linux', 'R']"
0_r1,Machine Learning,47.43,[],"['Git', 'R']"
0_r1,Database Administrator,47.42,[],"['Excel', 'R']"
0_r1,Principal Data Analyst,47.39,[],['R']
0_r1,Software Engineer,47.36,"['Python', 'Java', 'C++']","['AWS', 'R']"
0_r1,Network Administrator,47.35,[],['R']
0_r1,JavaScript Developer,47.33,['Java'],['R']
0_r1,"Data Reporting Analyst- (***YORK, PA***)",47.32,[],"['Power BI', 'Excel', 'R']"
0_r1,Django Developer,47.3,['Python'],"['AWS', 'Git', 'Django', 'R']"
0_r1,DevOps Engineer,47.29,"['Python', 'Java']","['SQL', 'Linux', 'MySQL', 'R']"
0_r1,Machine Learning,47.28,"['Python', 'C++', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'PyTorch', 'AWS', 'R']"
0_r1,Java Developer,47.27,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Git', 'R']"
0_r1,Java Software Engineer - Mid Level (REMOTE),47.18,['Java'],"['Kubernetes', 'Git', 'R']"
0_r1,Java Developer,47.17,['Java'],['R']
0_r1,PHP Developer,47.17,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Backend Developer,47.15,['Python'],"['SQL', 'AWS', 'Flask', 'Django', 'MySQL', 'R']"
0_r1,Full Stack Developer,47.14,['Java'],"['SQL', 'Linux', 'Excel', 'MySQL', 'R']"
